Complexes(UniProt IDs)	Min-p-value	Avg-p-value	Number-of-resources
P82664;Q9Y399;P82932;P82930;P82650;Q9Y2R5;Q9Y2Q9;O60783;P82921;Q9Y3D5;P82912;Q9NVS2;Q9Y2R9;O15235;P82673;Q9Y3D3;Q96EL2;Q9Y291;P82933;P82675;Q9Y6G3;Q9BYC9;Q9NRX2;Q9NX20;Q9P015;Q96A35;Q16540;Q96GC5;Q9BYD6;P82663;Q8TCC3;Q96DV4;Q9BYD3;Q9BQ48;Q7Z2W9;Q9NWU5;Q9HD33;P09001;Q5T653;Q7Z7F7;Q9BYD2;Q9Y3B7;Q8N5N7;O75394;Q13405;Q9NYK5;Q9BYD1;Q9H0U6;Q9BZE1;Q9NZE8;Q8N983;Q9BYC8;Q8IXM3;Q4U2R6;Q9NP92;Q9P0M9;Q9BRJ2;Q86TS9;Q9BQC6;Q13084;Q7Z7H8;Q9H2W6;Q14197;P49406;Q9Y3D9;Q9NQ50	2.12153940478e-159	0.0016466904323578187	284
P21941;O95460	0.00251006662219	0.027420896846463334	3
P52815;Q6P1L8;Q96EL3;O75394;Q8N983;Q9BQ48;Q13405;Q9NYK5;Q8N5N7;Q9H0U6;Q6P161;Q9BZE1;Q7Z2W9;Q8TCC3;Q16540;Q9NWU5;Q9BYD3;Q9BYD1;Q96GC5;Q96DV4;Q9BYC8;Q9BYD2;Q9Y3B7;Q9HD33;Q9NZE8;Q13084;Q7Z7F7;Q9NRX2;Q8IXM3;Q9P0M9;Q4U2R6;Q9H2W6;P09001;Q7Z7H8;Q9NVS2;Q9P015;Q86TS9;Q96A35;Q9BRJ2;Q9BYC9;Q9NP92;Q9Y6G3;Q5T653;Q14197;Q9NX20;Q9BQC6;O60783;P49406;Q9Y291;P82663;Q9BYD6;Q9Y2R5;P82664;P82930;Q9NQ50;Q96EL2;Q9H9J2;P82673	3.88058360018e-136	0.0013605912897098305	258
P43307;P43308;P51571	2.00158018006e-05	0.0005226144740979	3
Q9UHD8;O43236;Q8WYJ6;Q14141;Q16181;Q9NVA2;Q6ZU15;Q92599;Q99719;Q9UH03;Q8IYM1	9.61313277552e-33	0.004848248772020399	43
Q9Y3I0;Q52LJ0;Q9Y224;Q92499	1.87040600785e-13	0.013106809018217081	22
P63252;Q99712	0.000250095567256	0.017545409797631466	15
P82650;P82930;P82932;Q9Y2R5;O60783;O15235;Q9Y399;Q9Y2Q9;P82664;P82921;Q9Y3D5;P82912;Q9NVS2;Q9Y2R9;Q9Y3D3;P82673;Q96EL2;Q9Y291;P82933;Q9Y6G3;P82675;Q9BYC9;Q9NRX2;Q9NX20;Q9P015;Q96A35;Q16540;Q96GC5;Q9BYD6;P82663;Q8TCC3;Q96DV4;Q9BYD3;Q9BQ48;Q7Z2W9;Q9NWU5;Q9HD33;P09001;Q5T653;Q7Z7F7;Q9BYD2;Q9Y3B7;Q8N5N7;Q13405;Q9BYD1;Q9NYK5;Q9H0U6;Q9NZE8;Q9BZE1;Q8N983;Q8IXM3;Q9BYC8;Q4U2R6;Q9NP92;Q9P0M9;Q9BRJ2;Q9BQC6;Q86TS9;Q13084;Q7Z7H8;Q9H2W6;Q14197;P49406;Q9Y3D9;Q9NQ50;Q8N3Z3	4.76892560746e-155	0.0013184429361683175	283
P0DML3;Q14406;P01241	6.28812124971e-06	0.006631617668454668	28
O94911;Q8N139;Q8WWZ4	2.19491024754e-07	0.006684086684769665	7
Q96EL3;O75394;Q9BQ48;Q6P1L8;Q8N983;Q6P161;Q9NYK5;Q13405;Q8N5N7;Q9H0U6;Q9BZE1;Q7Z2W9;Q8TCC3;Q16540;Q9NWU5;P52815;Q9BYD3;Q9BYD1;Q96GC5;Q96DV4;Q9BYC8;Q9BYD2;Q9Y3B7;Q9HD33;Q9NZE8;Q13084;Q7Z7F7;Q9NRX2;Q8IXM3;Q9P0M9;Q4U2R6;Q9H2W6;P09001;Q7Z7H8;Q9NVS2;Q9P015;Q86TS9;Q96A35;Q9BRJ2;Q9BYC9;Q9NP92;Q9Y6G3;Q5T653;Q14197;Q9NX20;Q9BQC6;O60783;P49406;Q9Y291;P82663;Q9BYD6;P82664;Q9NQ50;Q9H9J2;Q96EL2	6.81309081179e-128	0.0018538627734624514	252
Q96C24;Q8TDW5;Q9HCH5;Q8IYJ3;Q4VX76;A2RRF2	2.517294254e-14	0.00433165833062494	6
Q9UMW8;Q3LFD5	Null	Null	0
P48544;P48549	0.000181216788077	0.011007888275685933	30
Q9Y3D9;P82663;Q9Y2R9;Q9BYD1;Q9Y3B7;Q9NRX2;Q7Z2W9;Q8TCC3;Q16540;Q8N5N7;Q9NWU5;Q96DV4;Q13405;Q96GC5;Q9BYD3;Q9BYD2;Q6P161;Q7Z7F7;Q9H0U6;Q9NYK5;Q9BZE1;Q9BYC8;Q9HD33;Q9P015;Q9NVS2;Q9P0M9;Q7Z7H8;P09001;Q4U2R6;Q9NZE8;Q96A35;Q8IXM3;Q9BYC9;Q13084;Q9BRJ2;Q9H2W6;Q86TS9;Q9NP92;Q5T653;Q9NX20;Q9Y6G3;Q9Y2R5;Q9BQC6;O60783;P82921;Q9Y3D5;Q9Y291;P82930;Q9BYD6;Q9Y399;P82664;Q14197;P49406;P82650;P82912;Q9Y3D3;Q96EL2;P82673;P82932;P82675;Q9Y2Q9;Q9NQ50;P82933;O15235	2.20940107444e-153	0.0012267918617464102	283
O14977;P54368;O95190	7.48585863061e-07	0.011743967296136014	13
A1A5B4;Q32M45	0.00424792603166	0.015897088607215	4
P41240;P42679;P42685	0.000447953780456	0.006650586524628	2
P05014;P32881;P01563;P01567;P01562	4.10067813161e-10	0.003369766587437055	89
Q9H2X3;Q9NNX6	0.000584649637553	0.0077299269873813	10
Q2M3X9;D3DWP1;Q8IW36;Q8N988;Q5VIY5;Q96NG5;Q08ER8;Q5TYW1;Q9BS34;Q8N859;O95780;Q8NB42;Q68DI1;P17032;Q6ZNG1;P17017;Q6NX49;Q0VGE8;Q86YE8;Q96GE5;Q32M78;Q9Y2A4;O43296;P51523;Q06732;Q9NYT6;Q52M93;Q86WZ6;P17023;Q5T5D7;Q969W8;Q14929;Q9UJU3;Q9H707;Q6V9R5;Q8N587;Q8N4W9;P17039;Q15973;Q9BSG1;Q8NE65;Q5CZA5;Q96GC6;Q8TD23;Q9NR11;Q03923;Q8NC26;Q8IZ26;Q6P2D0;Q86TJ5;Q14586;Q68EA5;Q8NA42;Q9NZL3;Q8IYI8;P16415;B4DXR9;Q9NV72;Q96C28;Q6ZNG0;P17035;P17014;Q9ULM2;Q96LW1;Q96BR6;Q8TBZ8;Q8TF47;Q15935;Q14590;Q9BS31;Q8NCK3;Q05481;O75290;Q8TAU3;Q5HY98;P17098;E7ETH6;P0CJ79;Q8N823;Q02386	1.64571870546e-101	0.004096057642958728	155
O95416;Q9Y651;P48431	0.00678249804776	0.03669887427591	7
P52951;Q14549	Null	Null	0
Q00266;P31153;Q9NZL9	1.96996279753e-09	0.005423521136684062	21
Q9P0U1;Q8N4H5;Q96B49	3.96077176223e-09	0.00446975157369498	9
Q86UC2;Q96C74	Null	Null	0
P0DMU8;Q5DJT8	0.047559157052	0.047559157052	2
Q9BXN6;Q9NS26;Q9NS25	Null	Null	0
Q9NZ94;Q8N0W4;A6NMU8	2.99434345224e-07	0.006847589005286199	52
Q9P299;O14579;P48444;P35606;P53621;P53618	3.84863402723e-15	0.004838306805034838	42
P42263;P48058	9.43634068492e-06	0.00859260611245911	28
P48444;P61923;O14579;P35606;P53621;P53618	3.84863402723e-15	0.004838306805034838	42
Q8IYM1;Q15019;Q16181;O43236;Q14141;Q9NVA2;Q92599;Q9UH03;Q99719	2.01901022759e-25	0.001570985682247606	35
P15172;O43680	Null	Null	0
Q9UBQ5;Q9Y262;Q13347;B5ME19;O00303;O15371;P55884;O15372;Q7L2H7;P60228	1.42434583957e-27	0.012660862456898063	73
Q9H3H5;Q5H9R4	0.0249811392398	0.0249811392398	1
Q96NY7;Q9NZA1;Q9Y696	0.0442918015629	0.0442918015629	1
Q6ZW61;Q9NPJ1	1.57272344749e-06	0.017770805410378062	23
Q8IVU3;O14933	Null	Null	0
Q6I9Y2;Q86W42;Q8NI27;Q13769;Q96J01;Q96FV9	2.96665836265e-21	0.002106474638115544	49
P35504;P35503	2.86994913245e-05	0.006587667520822594	20
Q6ZU15;Q16181;O43236;Q14141;Q9NVA2;Q9UHD8;Q92599;Q9UH03;Q99719	2.01901022759e-25	0.0005079190458568635	29
Q5VW31;Q14938;Q12857	7.0145267909e-07	0.016972353021735692	19
Q8TDW5;Q4VX76;Q8IYJ3;Q9HCH5	2.72331114743e-11	0.000982587885888914	4
O95076;P54821	0.0249811392398	0.0457984931524	6
Q9H2M3;Q93088	0.00011766791443	0.013134066310277701	10
Q7RTV2;P09210;Q5JW85;O15217;P08263	4.47241035481e-12	0.005922265318424938	37
P0DMM9;Q9BR01;O00338;P50225;P50226	7.94997369577e-10	0.007105869563617624	25
Q9Y343;Q96L94	Null	Null	0
P13631;P28702;P10276	4.01872410696e-07	0.011694180761218583	19
A2RRF2;Q4VX76;Q8IYJ3;Q9HCH5	3.15194047605e-08	0.010235799305048419	3
O94855;P53992;Q15437;O95486;Q15436;O95487	1.12251825794e-14	0.004430368916837648	75
A6NGU5;P19440	0.00999245569595	0.015617492875150001	4
P19793;P55055;P48443	4.01872410696e-07	0.0061465846096015984	35
O14925;O60830	1.57272344749e-06	0.029873881884967236	10
O95397;Q96JA3	0.0437169936698	0.0437169936698	1
Q96G25;Q13503;Q9BUE0;O43513;Q9BTT4;Q86YW9;Q9NWA0;Q9Y3C7;Q9H944;Q9UHV7;Q71F56;O75448;A0JLT2;Q9P086;Q15648;O95402;Q93074;Q96HR3;O75586;Q9NVC6;Q9Y2X0;Q9ULK4;Q9H204;Q71SY5;Q9NPJ6;Q15528;Q96RN5;O60244;Q6P2C8;P49336;Q9BWU1	5.1378226593e-88	0.003027742419818336	134
O95475;O95343	0.00110405186014	0.0148818956218475	4
Q13224;Q12879	4.79691497852e-05	0.010664461940195148	62
Q9H4Y5;P78417	4.40362565296e-05	0.006767137060248754	22
Q99436;P25787;P28066;P25789;P28072;P60900;Q8TAA3;P28065;P40306;P49720;P28074;P49721;P25788;O14818;P28070;Q06323;P25786;P20618	1.40953256202e-48	0.0021476536289557063	530
P11169;Q8TDB8	0.000298817455022	0.0179723859452584	5
P68402;Q15102	0.00011206468041	0.007412302938811429	7
Q6PIL6;Q9NS61;Q9NZI2	3.96077176223e-09	0.016550306262203787	17
Q9GZZ0;P14653	0.00112830000179	0.006893465966983334	3
P82932;Q9Y2Q9;Q9Y399;Q9Y2R5;P82650;P82930;O60783;O15235;P82664;P82921;Q9Y3D5;P82912;Q9NVS2;Q9Y2R9;Q9Y3D3;P82673;Q96EL2;Q9Y291;P82933;Q9Y6G3;P82675;Q9BYC9;Q9NRX2;Q9NX20;Q9P015;Q96A35;Q16540;Q96GC5;Q9BYD6;P82663;Q8TCC3;Q9BYD3;Q5T653;Q9HD33;P09001;Q7Z7F7;Q9BYD2;Q9Y3B7;Q9NZE8;Q9BYD1;Q9NYK5;Q9BZE1;Q9NP92;Q8IXM3;Q8N983;Q9BQC6;Q86TS9;Q13084;Q9H2W6;Q9Y3D9;Q14197;Q9NQ50	2.49812906248e-124	0.0016814622186803049	279
P49720;P28072;P25789;P28065;Q8TAA3;P40306;P28074;P60900;P25787;P49721;Q99436;P25788;O14818;P28070;Q06323;P25786;P20618	5.28099320208e-45	0.0016804303211871146	509
Q9ULD6;Q9BU20	0.0499622784796	0.0499622784796	2
Q96PT4;O43812	Null	Null	0
Q8WWZ4;Q8IUA7	9.10183867719e-05	0.002433985131166633	3
P17812;Q6PFW2	0.0145723312233	0.02914466244655	2
O75489;P56556;O95139;Q86Y39;O95182;O15239;O96000;O43678;P49821;Q16718;O75438;P03891;O95178;P17568;P19404;P51970;Q9NX14;O75380;O95168;Q9Y6M9;O43920;P03897;O43181;P56181;P28331;O75306;O14561;Q9UI09;O95299;O95167;Q8N183;O00217;O75251	6.50250482515e-87	0.0017065146171349505	474
P43629;Q14952;Q14953;P43631;Q14954	0.0467468843202	0.0467468843202	1
O60658;O95263	0.0261575363786	0.0271978929391	2
Q96RD9;Q96PJ5	Null	Null	0
Q86UP0;P55283;Q9Y6N8;P55289	1.1185027927e-09	0.00683124410090866	18
Q93083;P13640;Q8N339	3.30271923972e-05	0.011653051512460811	10
O15239;P03897;Q9NX14;O75438;O96000;P56556;O43678;O75380;O95182;Q16718;O95178;O43920;P51970;P49821;O95139;P17568;P19404;P03891;O95168;Q9Y6M9;P56181;O43181;O75489;P28331;Q86Y39;O75306;O14561;Q9UI09;O95299;O95167;O00217;O75251	2.09454182155e-88	0.0016835654157962069	466
Q16552;P60568	0.000147734048199	0.011009694546185	5
P98077;P52735	0.000880254398195	0.006591717252297222	9
O43423;O14582	Null	Null	0
O15235;Q9Y2R5;P82932;O60783;P82650;P82930;Q9Y399;Q9Y2Q9;P82664;P82921;Q9Y3D5;P82912;Q9NVS2;Q9Y2R9;Q9Y3D3;P82673;Q96EL2;Q9Y291;P82933;Q9Y6G3;P82675;Q9BYC9;Q9NRX2;Q9NX20;Q9P015;Q96A35;Q16540;Q96GC5;Q9BYD6;P82663;Q5T653;Q9BYD3;Q9HD33;P09001;Q7Z7F7;Q9BYD2;Q9Y3B7;Q9NZE8;Q9NYK5;Q9NP92;Q9BZE1;Q9BQC6;Q8IXM3;Q8N983;Q86TS9;Q13084;Q9H2W6;Q9Y3D9;Q14197;Q9NQ50	5.09156163616e-119	0.0022533376849715975	282
P17980;O00487;Q15008;Q9UNM6;P51665;O00232;O43242;P48556;O00231;P20618;Q99436;P28066;P25787;Q13200;P62191;P49721;P49720;P28070;P28072;P28074;P28065;P40306;P25788;P62195;P25789;P60900;Q06323;O14818;P25786;Q8TAA3;P43686;P35998	1.5066761479e-86	0.0010711353454935365	694
P03897;O15239;O95139;Q9NX14;O75438;P56556;O96000;O43678;O95182;O75380;O43920;O95178;Q16718;P51970;P49821;P17568;P19404;O95168;P03891;Q9Y6M9;P56181;O43181;O75489;P28331;O75306;O14561;Q9UI09;O95299;O95167;Q8N183;O00217;O75251	9.65368613164e-84	0.0014348389477696355	478
P60981;Q9Y281;P63261;P23528	2.99434345224e-07	0.012661536911642686	22
Q86VH5;Q86VH4	0.00192658622317	0.003204424024255	2
P54284;O00305;Q08289;Q02641	9.42684627957e-12	0.007766180795139709	76
P09429;P26583	1.57272344749e-05	0.01614583882522405	17
P02100;P69891	0.00396326308767	0.01893266953563857	7
Q9Y5R8;O75865;Q7Z392;Q9Y2L5;O43617;Q86SZ2;Q9UL33;Q9Y296;Q8WVT3;Q8IUR0;P48553	1.38717644668e-35	0.00299122262626276	46
O95178;O96000;Q16718;P56556;O95182;O43678;O75380;O15239;O75438;P03891;Q9NX14;P17568;O95139;P51970;P49821;P19404;O95168;O43920;P03897;Q9Y6M9;P56181;O43181;O75489;P28331;O75306;O14561;Q9UI09;O95167;O95299;O75251;O00217	2.79695149408e-85	0.0022216630773277124	478
Q14003;P48547;Q03721	1.60807333546e-06	0.009555145241959977	20
P34903;P31644	4.79691497852e-05	0.01635958738209688	21
Q8N2Z9;A8MT69;Q9BTP7	5.88275494273e-07	0.0035053784013250873	11
O75678;O75677;O75679	Null	Null	0
Q5SYC1;Q6ICB4	Null	Null	0
O95178;O96000;Q16718;O43678;P56556;O95182;O75380;P51970;O43920;P49821;O15239;O75438;P17568;O95139;P19404;P56181;P03891;Q9NX14;O95168;Q9Y6M9;O43181;O75489;P28331;O75306;O14561;Q9UI09;Q8N183;O95299;O95167;O00217;O75251	1.14475728463e-80	0.0019226475197223498	476
O95935;Q9UMR3	1.57272344749e-06	0.0399691936943295	5
P35790;Q7Z739	0.0276072562975	0.0276072562975	1
Q9NUU7;Q9UHL0;A9UHW6;O43310	0.0302627528797	0.0378262976878	2
P03891;P19404;P17568;O96000;P56556;O95178;O95182;P51970;Q16718;O43678;O15239;P49821;O75380;O75438;O95139;Q9NX14;O95168;Q9Y6M9;P56181;O43181;Q86Y39;O75489;P28331;O75306;O14561;Q9UI09;Q8N183;O95299;O95167;O00217;O75251	1.14475728463e-80	0.0014936743523525978	457
Q14954;P43631;Q14953;P43629	0.0467468843202	0.0467468843202	1
O43920;O43678;O96000;O95178;Q16718;O95182;P56556;O75380;P51970;P49821;O15239;O75438;P17568;O95139;P19404;P56181;P03897;Q9NX14;O95168;Q9Y6M9;O43181;O75489;P28331;O75306;O14561;Q9UI09;O95167;O95299;O00217;O75251	3.45091885675e-82	0.0016385431621342087	477
Q02641;Q08289	5.66180441095e-05	0.006861249386502975	20
Q06265;Q9Y3B2;Q99547;Q9NQT5;Q15024;Q5RKV6;Q9NPD3;Q9NQT4;Q13868;Q96B26;Q13901	1.86313802672e-31	0.00305202644575096	153
P10826;P10276;P48443	4.01872410696e-07	0.006050008325935525	23
P40692;P54278;Q9UHC1	5.0028134471e-08	0.005368583027945474	153
Q13155;Q9P2J5;P14868;O43324;P47897;P41252;P56192;P54136;Q15046;P07814;Q12904	1.7784313419e-37	0.009633235727606604	156
Q14410;Q14409	0.000143117833721	0.011529242412671874	8
P56556;O95139;O75251;O75489;O15239;O43920;O95182;P49821;P51970;O75306;P28331;P19404;O75438;O96000;P17568;O95168;P03891;Q9Y6M9;O75380;O43678;Q16718;P56181;O43181;Q9NX14;Q86Y39;O14561;Q9UI09;O95299;O95167;O00217	3.45091885675e-82	0.001573843836404988	457
Q92481;P05549	7.23726302965e-06	0.02264471483800896	29
P03897;O15239;Q9NX14;O75438;O96000;P56556;O43678;O75380;O95182;Q16718;O43920;P51970;O95139;P49821;P17568;P19404;Q9Y6M9;O95168;P56181;O43181;O75489;P28331;O75306;Q9UI09;O14561;O95167;O95299;O00217;O75251	3.98444581692e-79	0.0016895727589549372	476
P43405;Q9NP31	0.038311658058	0.038311658058	1
O43678;O95139;P56556;O15239;Q86Y39;O95182;P49821;O96000;O75438;P17568;P19404;P03891;Q16718;Q9Y6M9;P51970;O75380;O95168;Q9NX14;O43181;O43920;O75489;P28331;O75306;O14561;Q9UI09;O95167;O95299;O00217;O75251	3.98444581692e-79	0.0019418636884894406	451
Q96PQ7;Q9NR64	Null	Null	0
Q53G44;Q8TCB0	0.0400484087834	0.0400484087834	1
Q7Z2D5;Q8TBJ4	0.000103799747534	0.0206431747908585	4
Q9NXC2;Q3B7J2	Null	Null	0
Q15389;Q9Y264	0.000188726813698	0.0056315600998967	10
Q14952;P43629;Q14953;P43631	0.0467468843202	0.0467468843202	1
Q8WYA1;Q99814;O00327	3.14544689497e-06	0.024393657045414373	8
Q9UN67;Q9Y5E9;Q9Y5G9;Q9Y5F8;Q9Y5F9;Q9Y5H5;Q9Y5G4;Q9Y5G7;Q9Y5I4;O60330;Q9Y5G2;Q9Y5H3;Q9Y5G0;Q9Y5H2	7.66562024031e-13	0.003212725688464195	10
Q8N4B1;Q6ICB4;Q9NW61	0.000194632324396	0.019451342400776003	6
P27694;P35244;P15927	1.98038588111e-10	0.00518494469815548	145
P43686;P62195;O00487;P51665;Q15008;Q13200;Q99460;O43242;P48556;Q9UNM6;O00231;O00232;Q99436;P62191;P28066;P25787;P49721;P28070;P28072;P28074;P28065;P40306;P25788;P17980;P25789;P60900;Q06323;O14818;P55036;P35998;Q8TAA3	1.54419999346e-83	0.0016742224146672842	694
Q9Y5E6;Q9Y5E1;Q9Y5E4;Q9UN66;Q9Y5E5;Q9Y5E2;Q9UN67;Q96TA0;Q9Y5I4;Q9Y5F0;Q9Y5G2;Q9Y5G8;Q9Y5H3;Q9Y5E7;Q9Y5G0;Q9NRJ7	7.06380422279e-15	0.0021398210785754292	22
P0CG41;Q96RT6	Null	Null	0
O43617;Q9Y296;Q9Y5R8;Q7Z392;Q9Y2L5;Q8IUR0;Q8WVT3;Q86SZ2;Q9UL33;P48553	4.62449947913e-32	0.005381529407354295	46
P04746;P19961	0.0420721958881	0.0420721958881	1
Q96RI1;P28702	0.00875220598526	0.027949816158065	4
P21397;Q9NQG6	0.0220865003473	0.0422533391166	12
P61088;Q15819;Q13404	3.14544689497e-06	0.015466394409413966	64
Q9Y6N9;Q8N8V4	0.000396326308767	0.025673923918441748	4
P52815;Q9Y291;Q9NX20;Q96A35;Q9NRX2;Q96DV4;P09001;Q9BRJ2;Q9NWU5;Q9BYD3;Q13405;Q9P0M9;Q8N983;Q96GC5;Q9HD33;Q9BYC8;Q9NYK5;Q9Y3B7;Q7Z7F7;Q9BYD2;Q9NVS2;Q8IXM3;Q9P015;Q7Z7H8;Q9BYC9;Q9H2W6;Q9NP92;Q14197;Q9BQC6;P49406;Q9BYD6;P82930;Q9Y3D5;Q9Y399;P82664;Q9NQ50;Q9H9J2;Q96EL2	3.23241179596e-84	0.002695404170583135	226
P10074;Q96JP5;Q9H9D4;Q96K62;O15060;P56270;Q2QGD7;Q5T0B9;Q9NPC7;Q14119;Q5EBL2;Q13105;P17041;Q8NCP5;Q6ZNH5;Q16670;Q8N554;Q9C0G0;P10075;Q7Z7L9;Q63HK3;Q8NEP9;Q9BYN7;Q8TD17;O75123;Q96BV0;Q96HQ0;Q9NTW7;O14978;Q3ZCT1;Q8N3J9;Q96JF6;Q02086;Q6AW86;Q8TF50;Q9ULM2;P08047;P16415;Q96SL8;Q499Z4;O75346;Q8N972;Q6ZMS7;Q96C28;Q6DD87;O75290;Q14590;E7ETH6;Q8N0Y2;P0CJ79;Q5HY98;Q8TAU3;Q9Y5A6;Q9P2Y4;Q8N823;Q9BS31;P52746;Q7L945;Q7L2R6;P17029;Q9NW07;Q8TF32;Q86XN6;Q9NSD4;P52737;Q9UDV7;Q96C00;O75820;P17019;Q9H7X3;Q6ZN06;Q8WV37;P17097;O15015;Q8IXZ2;Q92610;Q15072;Q6AHZ1;Q6NSZ9;Q9UII5;Q8TF39;Q96CS4;P58317;Q14592;Q96ME7;Q6NUN9;Q66K89;Q3KP31;Q9H5H4;Q9BWE0;Q8NAF0;Q9NYW8;O95503;Q96MX3;Q9NWS9;Q96PQ6;Q15776;Q8NF99;Q9H8G1;O75486;Q9P2J8;O43167;A2RRD8;A8MTY0;O75467;A6NFI3;Q8N1G0;P18621;Q96K58;Q7L3S4;Q9HBE1;Q9UEG4;Q6ZN55;P27635	6.22435790204e-86	0.0038697804560408346	127
P0CV98;A6NGL4	0.0309134520838	0.0309134520838	1
Q8TAB3;Q9Y5G3;Q9Y5G1;Q9UN71;Q9Y5G4;Q8N6Y1;Q9Y5G6;Q9HCL0;O60330;Q9Y5G2;Q9Y5F7;O60245;Q9Y5G0;Q9Y5H2;Q9P2E7;Q9Y5E7;Q9Y5G7;Q9HC56;Q9UN70	7.24391366398e-19	0.00011597467436165817	9
Q8N3Z3;Q9HAC7;Q9NX20;Q9BYD6;Q96A35;Q9NRX2;Q9P015;P09001;Q9BRJ2;Q9NWU5;Q6P1L8;Q9BYC8;Q9BYD2;Q9Y3B7;Q7Z7F7;P49406;Q9BQC6;Q9BYC9;Q9HD33;Q14197;Q8IXM3;Q9H2W6;Q9P0M9;Q9NZE8;Q9NP92;Q5T653;Q96GC5;Q9H0U6;Q4U2R6;Q13084;Q9BYD1;Q9NVS2;Q9Y6G3;Q9Y291;P82921;P82664;Q9NQ50;O60783;Q9Y399;P82650;Q9Y3D3;Q96EL2;P82673;P82675;Q9Y3D9;Q9Y2Q9;Q9H9J2;Q8NE62	3.38530228795e-98	0.00398282886177648	257
Q56UQ5;P13693	Null	Null	0
Q96A70;O95190;P54368	7.48585863061e-07	0.011086759581870336	10
B7U540;P63252	8.80725130592e-05	0.014804916593800385	24
Q9UHD4;Q16613	Null	Null	0
Q9Y5G3;Q9Y5G1;Q9Y5G4;Q9UN71;Q8N6Y1;Q9Y5G6;Q9HCL0;O60330;Q9Y5G2;Q8TAB3;Q9Y5F7;O60245;Q9Y5G0;Q9Y5H2;Q9P2E7;Q9Y5E7;Q9HC56;Q9UN70	1.16335200513e-17	0.0002944756046221978	9
P45379;P19237;P13805	4.37331741051e-07	0.009346531688455605	9
P05015;P01567;P01562	0.000106598110634	0.005235097682118316	38
O76075;O00273	0.000122672428904	0.006212103180504445	9
Q6XYQ8;Q9BQG1	Null	Null	0
Q9H4A9;Q9H4B8	2.35908517123e-05	0.011858649338736529	10
Q12799;B9ZVM9	Null	Null	0
P18085;P61204	0.00388686777504	0.014538800346171428	7
Q86Y39;O75438;O96000;O95182;P56556;O15239;Q16718;O43678;P49821;P03891;P17568;P19404;O95139;Q9NX14;O95168;Q9Y6M9;O43181;O75489;P28331;O75306;O14561;Q9UI09;O95167;O95299;O00217;O75251	1.74206876994e-70	0.00189430306397769	413
Q7Z7K0;Q9Y2R0	0.000143117833721	0.000163339746259	2
Q68CJ9;Q8TEY5;Q70SY1	2.21803218685e-08	7.315537966757991e-05	42
Q86TG7;Q9BXD5	Null	Null	0
O75489;O95139;P17568;P19404;P56556;P03886;Q9Y6M9;O75438;O43181;O95182;O43920;O43678;O96000;P51970;O95168;P49821;Q16718;O75380;P03891;Q9NX14;O75306;O95167;P28331;Q9UI09;O95299;Q9P0J0;O43674;O00217;O75251;O95169;O95298;O43676	2.09454182155e-88	0.0015702765633107704	497
Q96EY9;Q7Z6V5	Null	Null	0
Q9H2S5;Q9NQM4	Null	Null	0
O95718;P11474;P62508	3.91324250108e-06	0.0007889545648040201	4
Q4G0N4;P13804;P38117;Q6IPR1	6.79359494201e-05	0.012887334767515126	33
Q13133;P28702	9.43634068492e-06	0.010595226982329925	16
P69892;Q6B0K9	0.0178346838945	0.024175904834775	4
Q02045;P10916	0.000760536520099	0.00548597810496843	7
Q9H3R1;O95803	3.45760538338e-05	0.00828577668483285	8
Q02080;Q02078;Q06413	4.72791071407e-09	0.014989846752521161	40
Q9HAW8;O60656;Q9HAW7	3.75705357687e-08	0.006006829265439463	38
Q92841;P17844	8.64997896118e-05	0.01445782197795883	7
P35520;P0DN79;Q9UJ78	1.88718892155e-05	0.010696702491539551	10
P55809;Q9BYC2	6.1498909981e-06	0.013810083948112516	14
Q8NF86;P01189	0.0249811392398	0.0249811392398	1
Q14494;Q16236;Q9Y4A8;Q9ULX9;O60675;O15525	5.76245007596e-11	0.010989551224012638	18
P10276;P37231	0.000104296397044	0.014546279524734734	15
P35244;Q13156;P27694	5.0028134471e-08	0.008484696087712964	87
O15516;O00327;Q8WYA1;Q99743	7.94997369577e-10	0.012657467381421098	26
P13533;P12883;Q9UKX3;P11055;Q9UKX2;Q9Y623;P12882;P13535;P05976	1.41330715932e-24	0.008573072010220005	54
A4D1S5;Q14088	0.00307152889294	0.00307152889294	1
Q8NEB5;G5E943	Null	Null	0
A0JLT2;Q9P086;Q71F56;Q15528;Q9H944;O95402;Q9UHV7;O75448;O75586;Q96G25;Q9ULK4;Q96HR3;Q9NVC6;Q9Y2X0;Q71SY5;Q93074;O60244;Q9H204;Q96RN5;Q6P2C8;P49336;Q15648	1.00222092808e-62	0.001953920427278502	123
P55036;Q16401;P48556;O00487;Q15008;O43242;Q9UNM6;Q99460;P62191;O00231;P51665;Q13200;O00232;P43686;P17980;P62195;P35998;P25787;P28066;P49721;P28070;P28074;P28065;P40306;P25788;P25789;P60900;O14818;Q06323;P62333	5.5732042063e-79	0.0019100025109008328	685
Q8IWY8;Q9Y2L8;P17040;Q9UL58;P10073;Q53GI3;Q6P9G9;Q3MJ62;Q86W11;Q8TBC5;O14771;Q969J2;O14709;Q9BRR0;P57086;Q9H4T2;Q9NX65;Q9UNY5;Q15697;Q6R2W3	5.32974479059e-16	0.003205296491513608	59
Q5TYX0;O60810	Null	Null	0
