Fitness-score	Complexes(UniProt IDs)
0.499465903992	Q8NCA9;Q9Y2X9
0.499435334665	Q9H0X4;Q86VU5
0.49943232044	Q15013;P30291
0.499420107515	Q9UQ84;Q9UGU0
0.499417233803	Q16850;Q96KC8
0.49941690529	Q8WUA2;Q9UBC1
0.499416127728	O43692;Q641Q3
0.499396955636	Q9UKY3;P23141
0.499396162158	Q9NRZ5;Q9NUQ2
0.499393474847	Q9Y463;Q96SY0
0.499387761424	Q96EH3;P49590
0.499384025374	P84085;P61204
0.499378002083	P53804;Q9NUQ6;Q9NPI1;P49674
0.49937764325	Q16777;P61513;Q8IUE6;P58876
0.499372487953	Q96DA6;Q9Y6N1
0.499371411553	P78368;O14733
0.499369838947	Q9H061;Q8N8R3;P12236
0.499369388411	Q9NZB2;Q460N5;Q92888
0.499365166207	Q58FG1;Q58FF7
0.499360050293	P15923;Q99081
0.499356950484	O75496;O00625
0.499354373089	P22466;Q9UHG2
0.49934905776	A6NDY0;Q8NEX9
0.499343948353	O15014;Q9UL03
0.499341779531	Q96A25;Q16880
0.499337079633	Q96N38;Q96ME7
0.499336144251	Q9UN70;Q9HCL0
0.499335478031	P15559;P78318
0.49932168698	Q9NQZ2;O43818
0.499321446426	P55265;Q9Y2R4;Q9NRR4;Q96JM7
0.49932073758	Q8TE77;Q9UQ88;Q8IU85;P21127
0.499316207631	P62424;P84098;P62263;P61247
0.499302841691	Q9BQG2;O14733
0.499301851824	Q8TDY8;Q7Z5N4;Q58EX2
0.499301435881	Q5VV67;Q7RTN6;Q3L8U1
0.49930100949	Q9NVR7;Q8NBT0
0.499292347947	Q9BRH9;Q9H9D4;Q96JB3
0.499282597296	Q86V21;Q05086
0.499277986315	Q96IV0;P11172
0.49927752514	Q9HC36;P12694
0.499271954905	P53794;O60779;Q6N075;Q68DH5
0.499270468021	Q9NWZ5;Q9HCN4
0.499266372806	Q9BVV6;Q5JTW2
0.499266039788	O15350;Q9HCN4
0.499265045585	Q9NYL2;Q9BVS4
0.499247648248	Q86TI2;Q9NYL2
0.49924568473	Q8N0Z3;Q96JN8
0.499245418901	Q6TCH7;Q6NXT4
0.499244281999	Q96JJ7;Q6PKC3
0.499238462234	O15397;O43592;Q9UI26;Q9C0E2;Q9NWZ5;Q9NSV4
0.499228033836	Q9NSC2;Q9BXA9;Q9Y467
0.499221740844	Q6ZNG0;Q8NCP5
0.499213615526	P54253;Q9NS73
0.499213523106	Q7Z5Y7;Q9Y2K2;Q9H9V9
0.499211427012	Q9BSC4;Q68CQ4
0.499205830823	P25311;P02743;Q6P5S2;Q96DA0
0.499202386283	Q15700;Q12959
0.49919955675	Q7Z2K6;Q8TEQ8;Q96N66
0.499195317476	Q9BYV8;Q13464
0.499179174848	Q9Y5Q8;Q9Y463
0.499176855186	Q6UWP7;Q92521;Q643R3;Q9H6H4;P04035
0.499176185754	P52739;Q96K62;Q9HBE1
0.499173718907	Q96RG2;Q9UKZ1
0.499163978157	Q01973;Q9Y6N7
0.499159176773	Q9H2A7;Q8IV31
0.499159085745	Q9BSA4;Q9C0H2
0.499155235376	Q96E29;Q07973
0.499152201121	O15523;Q3B8N2
0.499151786379	Q86WJ1;P52630
0.499150808456	Q9Y2Q3;P48735
0.499143437154	Q9H467;Q9H2G9
0.499143316768	Q11203;Q8IXK2
0.499139396517	Q9UBU6;Q96ES6
0.499135093828	P56282;Q07864
0.499127250635	O95747;O43776
0.499126637156	Q16222;Q6NYC1
0.49912535686	O95235;Q02241
0.499120085863	Q9UN36;Q16851
0.499114497746	O43301;Q96FW1
0.499110851216	Q6Y1H2;Q8TEB9
0.499106464561	Q96RS0;Q08752
0.499106433341	O95258;P12235
0.499106204171	Q9H3N1;B0FP48;A8MVW0
0.499099892876	P68371;P68366
0.499090902963	Q7Z2W4;Q01804;Q8TDQ7
0.499087190123	Q53H80;Q01664
0.499083250067	P19526;Q8N6G5
0.499078505575	P54687;Q9H7D7;P45984
0.49907847579	P08581;Q04912
0.499078376511	P08567;Q92888
0.499074885997	Q9UGN5;Q8IUF8
0.499071429288	Q8TF50;P36508
0.499071078422	Q96ME7;Q9NQZ8
0.499063848963	Q8N488;Q9H2X6
0.499062406232	Q8N0W7;Q5SWX8
0.49905652366	Q96SZ6;Q5ST30
0.499048413327	P13796;P62736
0.499045143484	Q96JB3;Q16587
0.499042500562	Q08357;O15244
0.499034408012	Q9NTX5;Q8NFI3
0.499027944849	Q9Y2T1;P49841
0.499025013312	P12644;Q96S86
0.49902088021	P05109;P06702;P18510;Q92743
0.499012927173	P36896;P27037
0.499011653071	Q9Y2G7;Q96ME7
0.499011102026	Q9BPU6;O14531;Q01581
0.499005960441	Q03518;Q03519
0.499001443694	Q9BU23;Q9H6U8;Q8TEQ8;Q9UKY4
0.499001059607	P08047;Q96JF6
0.499000593983	P10619;P16278
0.498996303604	Q7Z2E3;Q8ND90
0.498995898333	Q9BRS2;Q9BVS4
0.498982003195	Q96DC8;Q9HAC7;Q9BXW7
0.498977549997	Q92888;Q9NZN5;Q9H4A3
0.498970441046	Q6PJG6;O75582;P78347
0.498970253333	Q15208;Q16659
0.498968999399	P98194;Q9H7F0
0.498962348035	Q75V66;Q9NV64;Q9UKY4
0.498961560295	Q8TBN0;Q6ZVK8
0.498959783449	Q5EBL2;Q9HBE1;Q96JP5;Q92610;Q8N1G0
0.498955580807	Q96GA3;Q8TBK2
0.498954273407	Q9NTJ5;Q9H6R6
0.49895295802	Q6AZW8;Q15973
0.498952893838	Q9HAV4;P49674
0.498949410735	Q8NFW8;Q8WVB6
0.498949071637	P02647;P02649
0.498942028512	O43299;P25440
0.49893959362	P55060;Q9UI26;P49674
0.498936029795	Q92786;Q00537;Q9H0K1
0.498933730717	Q96HP0;Q8IUC4
0.498927743191	Q8N1W2;Q9BUG6
0.498927619704	P00374;Q86UV5
0.498924974118	Q9H8H2;Q9Y3C1
0.498920107061	Q8WVY7;Q9UGN5
0.498919917926	Q8NA72;Q15468
0.498906082596	Q6ZPD8;Q8WV15
0.49889913216	Q13231;P26022
0.498895060193	P31260;P61371
0.498894711214	Q9P265;P29597
0.49889436543	Q69YH5;P51784
0.498893862369	O95864;Q9Y5Q0
0.498881596211	Q96FE5;Q7L985
0.49887581492	Q9H6A0;P29144
0.498875033488	Q6R2W3;Q8IYS1
0.49887046211	Q9H7U1;Q6P0Q8
0.498870079039	O95197;Q9NTJ5;Q53EU6
0.498862737696	O95997;Q14674
0.498862513983	Q8TBF2;O43776
0.498858113604	P61026;P20340
0.498852337696	Q9BXW7;O75414
0.498846159741	Q86WA8;Q9BQG2
0.498845501836	Q9UK73;Q6UUV7;O15318;Q00994;Q9Y314
0.498845470159	Q9Y2K1;Q96JB3
0.49883981012	Q9NPA0;Q8IYS2
0.498831577114	Q8NBL1;Q6UW63
0.498821735572	Q86UP9;P57054
0.498819461575	Q8WUF5;O15264
0.498812893446	Q3SYB3;O60548
0.498803117947	Q86X27;Q6ZWE6
0.498791194435	P23468;P23470
0.498788826672	O75379;Q15836;O14662;Q9BV40;P51809;Q12846
0.498779997145	Q8TDW7;Q96JQ0;Q6V0I7
0.498779992582	O94992;Q6PID8
0.498779933385	O15033;Q9NVE7
0.49877486783	P45984;O95801
0.498773851761	Q13398;Q96ME7
0.498770215483	Q9Y4C8;P78362
0.498762584567	O15296;Q96TA1;Q16851
0.498762443004	Q8WY36;P32519
0.498758331847	Q8TD47;Q5JNZ5
0.498757531081	P51172;O95870
0.49875523625	Q86YD1;O95801
0.498754661598	Q86YP4;Q8TDI0
0.498748507785	Q96PQ6;Q96ME7
0.498748024044	Q9UKI8;Q7L190
0.498739193231	Q8WUM9;Q9HA72
0.498736992603	Q14593;Q96ME7
0.498736402096	Q2M1K9;Q96K83;Q9NSC2;Q8N680;Q9H165
0.498736203221	Q8IYN0;Q96ME7
0.498724320894	Q8IWR0;A0AV96
0.498714856452	Q8IVP9;P15622
0.498714335131	Q9Y467;Q8TCN5
0.498706470963	Q9BYJ1;Q9NVR5
0.49870342364	Q5H9R7;Q8N1G2;Q9NPI1
0.498690518704	O75467;Q96ME7
0.498690284178	Q562R1;P68133
0.498675600444	Q9NPI1;Q8N1G2
0.498671640318	Q9Y2E5;O00754
0.49867037806	Q96G23;Q6ZMG9
0.498658765024	Q9H1E5;Q9Y320
0.498657112838	O43683;Q2NKX8
0.498642687505	Q8IXW5;Q9NYV6
0.498639757549	Q96H78;Q9NZJ7
0.498626477038	Q53FV1;Q8N138;Q9P0S3
0.498615494092	Q9BRV8;Q9NVK5
0.498609423738	Q8WWP7;Q8N5M9
0.49859693306	Q16526;Q9BTE6;Q9HCJ3
0.498594539032	Q8NEL9;P11217
0.498590905824	O43865;Q96HN2
0.49858945073	O75676;Q8TD19
0.498581467425	O15063;Q7Z5Y7;Q9Y2K2
0.498574042371	P39060;Q05707;Q9BXX0;O43405
0.498573220536	P21128;Q15782
0.49856917541	Q96F86;Q96JJ3
0.498567042445	Q96F86;Q9NPI6
0.498564878839	P27037;Q04771
0.498560320296	Q9UBF6;Q13620;Q13619
0.498552294524	P78317;Q9HAN9
0.498549343533	Q9UNL4;Q8WYH8;Q6IE81;P55201;Q8WYB5;Q92794;Q9ULD4
0.498547519845	Q15361;Q86WJ1
0.498547311758	Q8WUH6;Q9Y5Q0
0.498542159305	Q86UW9;A0A087WVE9
0.49853821432	Q3ZAQ7;Q8N511
0.498530913153	Q9Y324;O15213
0.498525071551	O60682;P15923
0.49851953296	Q8WVV5;O75078
0.498510234498	Q7Z2K6;Q96N66
0.498499927362	P01859;P01857;P01834
0.498499387793	Q8N4C7;P60880;P63027;Q9BV40
0.498495817718	Q9NY61;Q9H6Y2
0.49849388554	Q9Y5K3;P49585
0.4984897979	A8MTY0;Q96ME7
0.498481976592	Q2NKJ3;Q86WV5
0.498472245106	P68363;Q15555
0.498470590871	Q8N823;Q96ME7
0.498462525232	Q13416;O43913
0.498458935828	Q3MJ16;Q86XP0
0.498451048645	Q9BZL6;Q15139
0.498447754375	Q96MX3;Q96ME7
0.498447032448	Q02487;Q86SJ6
0.498437688915	Q9BYJ1;O75342
0.498436331611	Q969V6;Q9NPI1
0.498434570877	Q5JPH6;Q96CM8;Q6JQN1
0.498430229391	Q9UHB9;P09132
0.498423585876	P35610;Q9H6U8
0.498400698283	Q6NS38;Q96P11
0.498400231028	Q9NW13;Q15427
0.498399045448	P48729;Q5JTW2;Q8TC44;Q96L34
0.498396008069	Q15633;Q9C0C9;Q9HAN9
0.498395270078	Q9BTW9;Q9BUN5
0.498391823845	Q9BQA9;P56937
0.498391522998	Q14642;Q96I34
0.498386211366	Q9NVR0;Q8WVZ9;Q86V97
0.498385339447	Q8WWN8;Q9NYT0
0.498385314528	Q96CK0;P17019
0.498383220945	Q9NWT6;Q6GQQ9
0.498370020879	Q9H902;Q06136;Q8NHH9
0.498367267946	Q8TF47;Q96ME7
0.49836079663	Q9HBE1;O15156
0.498355298767	Q92854;Q9H2E6
0.49834391557	Q9UEG4;Q8NCP5
0.498342247894	Q6ZT21;Q92545
0.49833760851	Q04759;Q9H4E7
0.498336850618	Q9H813;Q9BXB1
0.498335040901	Q86U06;Q92879;Q8IUH3;O60506
0.498330726842	P09651;Q86V81
0.498329769851	Q5SVQ8;Q96ME7
0.498323678366	P48681;P14136
0.498323443629	Q08J23;Q99986
0.498321418193	Q969F1;Q9Y5Q8
0.498317547522	O75820;Q96ME7
0.498312572194	Q7Z5J4;Q9NPI1
0.498309251055	Q8NAF0;Q96ME7
0.498303110885	P57721;Q8N4J0
0.498300891727	P23527;P58876
0.498291700905	Q96ME7;Q9UEG4
0.498286146945	Q15020;Q969L4;Q96GM8
0.498282775687	Q6ZN06;Q96ME7
0.498281302526	Q9NU22;Q14527
0.498272761032	Q3T8J9;Q9H9B1
0.498271738783	Q8TF39;Q63HK3
0.498269668963	Q96MV1;Q9NWH2
0.498265030945	Q96LW1;Q96ME7
0.498264022017	P52732;Q14807
0.498263394668	Q8N2K0;Q96A25
0.498262774377	Q96S53;P49760;Q69YN4
0.498248503657	P16415;P08047
0.498234481446	Q2M2Z5;Q8NFJ9
0.498227278702	Q9HAP2;O14867
0.498225449062	P62987;P0CG47;P62979
0.498219081598	P57078;Q14680
0.498217286352	Q96NU0;O60487
0.498211819622	Q96GM8;Q9HAN9
0.498211125248	Q6NUT3;Q8WVP7
0.498196659716	A0PK00;O14524
0.49819660032	Q5VYS8;Q9NPI1
0.498196058256	P61106;Q6IQ22
0.498190960367	Q9UBQ6;Q8NAT1
0.498186325977	Q9Y6Q3;Q96ME7
0.498178072074	Q8NCC3;Q9HAT2
0.498168059559	Q96K58;Q96ME7
0.498148339752	Q14119;Q9HBE1
0.498140094896	Q9Y6M4;P78368
0.498130241288	Q0VDF9;O60502
0.49812987215	Q9NSC2;Q9Y467;Q8NCA9
0.49812318883	Q9BXA9;Q9Y467
0.498122239064	Q99676;Q96ME7
0.498109357736	Q7L5L3;Q2TAA5
0.498104949595	Q8ND76;Q9Y6M4
0.498103075068	Q96GG9;Q9NV88
0.498087090766	P98177;Q9BRL6;O75494;P30307;Q9Y2U5
0.498074071319	A6NFN3;O94829
0.498070475743	Q66K89;Q96JB3
0.498063651985	Q8N567;Q13242
0.498045975842	P43026;P05120
0.498044564995	P12109;P12110
0.498040557339	Q05397;Q9NVD7
0.498030660093	P30520;O95747
0.498028168373	Q9NUQ6;Q9BQ04
0.498027289087	Q92833;Q16576
0.498022886973	Q6ZN18;Q08050
0.49801729338	Q9UII5;Q96ME7
0.498016561615	Q6PJF5;Q96CP7;O60779
0.49801024785	P26640;P49589;P26641
0.498007062433	Q8N8R3;Q5SVS4
0.498006909815	Q9Y6L7;O43897
0.49799668227	Q9BS31;Q02086
0.497994253207	Q9H609;Q9NUA8
0.497993167168	P49759;P21127;Q8IUH3
0.497992366478	Q8TAE8;Q9Y606
0.497988354441	Q8N344;Q8N108
0.497987742814	Q8N4L2;Q86T03
0.497979679691	Q9NWW5;Q9HD20
0.497975654287	Q08499;P27815
0.497965890029	Q2TAL8;O60942
0.497962253672	P17098;Q8NCP5
0.497955225413	Q9P1Z0;Q9ULJ3
0.497947724548	P10155;Q8IUH3
0.497946207466	Q8NHQ9;Q9Y2R4
0.497944196622	Q7Z5N4;Q58EX2
0.497943402692	Q7Z6B7;Q8TDN4
0.497942032202	P81408;Q6ZT21
0.497941322161	Q7Z7A3;P49366;Q9UJK0
0.497938918811	Q9BQI5;P53680
0.497937828059	Q9NV72;Q96ME7
0.497930798543	P52746;Q63HK3
0.497929256562	P49760;Q96QD9
0.497927748962	Q9NWS6;Q66K14
0.497924001283	Q8IYS0;Q3KR37
0.497918759511	Q9NZJ4;P45983;P45984
0.497918066438	Q96F44;O14556
0.497915555934	P29372;Q9BVS4
0.497912558929	Q96GX9;Q9UKB3
0.497904862525	Q9UL40;Q9H6Y2
0.497902545512	Q9H6T0;Q2TAL8
0.49789714782	Q8NBT0;Q8TC44;P48729;Q8TCU4;Q8TEP8;Q96GE4;Q96PY6;P48730;Q86XR8;Q9BQI6;Q9BTV5;O43303
0.497886884766	Q5TCQ9;Q86UL8
0.497881838755	Q7KZF4;Q9P265
0.49787100631	Q99986;P49674
0.49786946657	Q96B02;Q96JN0
0.497865085817	Q9H3U5;Q8NC44
0.497864082347	Q14865;Q9UHJ3;Q96K83;Q92618;O75362;Q9ULD9;Q8N680
0.497843284658	Q96CS4;Q96ME7
0.497832155657	P81133;A0A087WVE9
0.497830348965	Q9H4L7;Q9NZC9
0.497829329013	Q15058;Q99661
0.497826399546	Q9NQ31;Q17RS7
0.497823473065	Q6RW13;Q8TBB6
0.497822117656	Q9ULQ1;Q9BZC7
0.49781810656	Q8NCK3;Q96ME7
0.497809726903	Q13188;Q8IY67
0.497805406287	Q9UII5;Q6DD87;O43167;Q9NW07;P58317;Q8NAF0;Q9HBE1;Q9UEG4;Q92610;P17097;Q8N0Y2;A6NFI3;Q8N1G0;Q15776
0.497801039211	Q14669;Q2TAK8
0.497800143537	P17706;Q16186
0.497787843641	Q9BSF8;Q13098
0.497785890742	Q13595;Q9NW13
0.497783854096	Q96JX3;Q5K4L6
0.497783627764	Q13422;Q9P0T4
0.49778356291	Q06587;Q99496;Q86SE9;Q3KNV8
0.497778445315	Q9BRR0;Q8N2I9
0.49777549915	Q13615;O60551
0.497770649346	P30519;Q9NWW5
0.497753019749	Q08AN1;Q96ME7
0.497749859449	Q2TAL8;P32519;Q8IVW6;Q8WUU5
0.497742338419	Q8N972;Q96ME7
0.497740073505	P49366;Q9H3L0
0.497734940775	P41229;Q9UGL1
0.497711493349	Q8IVQ6;Q9NUE0
0.497707207888	O60287;Q15572
0.497701348636	Q8IWS0;A4D1E9
0.497700095549	P61812;P58166
0.497695304559	O14646;Q9HAN9
0.497695212036	P07305;P22492;P16402;P16403
0.497689809012	Q96D98;Q8N6I1
0.497688471361	Q9NWH9;P49760
0.497683705729	Q03936;Q96ME7
0.497683219532	Q9HAZ1;Q9UHX1
0.497681889513	P48029;O75387
0.497676740807	O95273;Q96K80
0.497674737128	Q8IWA5;Q5T3U5
0.497670549227	Q8TAU3;Q96ME7
0.497667076724	O14757;Q9HC98
0.497661218065	Q9BQL6;Q96AC1
0.497655029884	O60812;Q9Y3B4
0.497651030126	Q2TAA5;Q96G23
0.497643257415	O43896;O60333;O75037
0.497633364123	Q3KP31;Q96ME7
0.497625738664	Q9BQB6;Q9BUM1
0.497619566004	Q96E39;Q15427
0.497614950199	Q9NXB0;Q96JN8;O95684
0.497614404141	Q99576;O75676
0.497613685153	Q9NV96;Q3MIR4
0.49759007019	Q6N075;O60779;Q96A54
0.497589503575	Q96LL9;O95169
0.497587568069	Q1KMD3;Q8TDD1
0.497574790475	Q15942;Q15654;Q93052
0.497561183477	Q02127;O43674
0.497551102842	Q5T6F2;Q96LM6
0.49753677128	Q9HCF4;Q14527
0.497533424781	Q99615;P26641
0.497525826446	O75976;Q9Y6X5
0.497500768601	Q8WWF3;Q96GQ5
0.497496297128	Q6IQ21;Q96ME7
0.497492544426	Q9BXU9;Q12798
0.49748819237	Q9H7X3;Q8N0Y2
0.497479885906	P61024;P33552
0.497468751544	O14681;Q86UL3
0.497466220198	Q9Y467;P59923
0.497447508951	Q6ZNG1;Q8IW36
0.497444063086	Q9Y5W7;Q8WWZ7
0.4974402217	Q7Z628;Q96HA8
0.497437832867	Q9UID6;Q9NXH9;Q8WVY7
0.497437661262	Q9NRH2;Q00537
0.49743600997	P51153;P61026;P61006;Q6IQ22;P61106
0.49741980235	Q12756;O60333;O43896
0.497413242568	O95905;Q96EK4
0.497409346896	Q9UL36;Q96ME7
0.497404890399	Q9BZ11;P98153;Q8NC67
0.49738634101	Q9Y2K6;O95684
0.497372826686	P61962;Q93009
0.497356875418	Q9UKT9;Q13422
0.497346693778	Q96QT6;Q5TKA1
0.49734384685	Q3LXA3;Q13867
0.497339798912	Q9UI08;Q8WUP2;P50552
0.497336780199	Q9P2Y4;Q9H165
0.497329962019	Q6ZNH5;Q9H9D4;Q96EG3
0.497327314708	Q9NYS0;Q9NYR9
0.497326469852	Q5T7P3;Q6L8G4;Q6L8G8;Q9BYR3;Q9BYQ4;Q9BYQ3;P60331;Q8IUG1;Q07627;Q9BYQ0;P0C7H8;Q9BYR2;Q6L8G9;Q9BYQ6;P60409;P26371;Q5T7P2;O14633;Q701N4;Q5T753;Q5TA81;Q5T754;Q5TCM9;Q5TA78;Q5TA82;Q5T751;P49901;Q5T752;Q5TA76;Q5TA77;Q9BYR5;Q9BYR7;P60370;P59990;Q5TA79;P60410;P60411;Q9BQ66;Q9BYR9;Q5T5A8;Q6L8H2;Q8IUC1
0.497318078124	Q9P2K5;P0CB38
0.497311241547	Q9NQL9;O15353
0.49731030186	Q5JPI9;Q92540
0.497306750377	O15258;Q5BJH7
0.497306519751	Q9ULW3;Q8IUF8
0.497302862357	O14628;Q96ME7
0.497301111728	Q8IVW6;Q9NX70
0.497300726106	Q5FWF4;O75417
0.497293717185	P01100;Q8N2I9
0.497293026628	O94955;Q9HBH0
0.497292952747	Q9NNW5;Q9UDY4
0.497264106183	Q8TF74;A6NGB9;O43516;O00401
0.497259137563	Q5FBB7;P62714
0.497255677225	Q9UHQ9;Q9BSJ5
0.497249425889	O14829;P15259
0.497238588984	Q8NC51;P04406
0.497217206567	Q96EG3;Q9H9D4
0.497216224322	A6NN14;O95409
0.497214680632	Q9UBG0;Q5VV63
0.49721139287	P26367;O75676
0.49721091367	Q9BRR3;Q12893
0.49720807119	P61764;Q16555
0.497204781587	Q9HBE1;O43167;Q9H116;O95625
0.497189195855	P32971;P41273
0.49718892324	Q969S3;Q9Y6E0;Q99986
0.49718696892	Q13610;Q96GQ7
0.49718583476	Q96HR8;O95801
0.497184499456	Q9H5I1;Q9H9B1
0.497179867866	Q15392;O14681
0.497174461489	P42696;Q8IUF8
0.497168355616	P29373;P15090
0.497167184662	P57076;Q01804
0.497161002559	Q12899;Q6VN20
0.497155514794	Q86VR8;P55058
0.497154984035	Q8IZC7;Q96ME7
0.497125129067	Q9UIU6;Q8N196;Q86UP3
0.497122034546	P11801;P48730
0.497118916672	A2RRD8;Q96ME7
0.497117825706	Q9NXH8;Q8TED1
0.497115031633	P57071;Q9HAN9
0.497114152712	Q5JTW2;Q8N960
0.49710977285	Q12800;Q9NZI7
0.497104293872	Q14671;Q93062
0.497103240386	Q9BW72;Q96E52
0.497098026372	Q8N1G0;Q96JP5
0.497095487101	Q8NCF5;Q9GZN1
0.497095134823	Q9UPP1;Q8IY37
0.497094059516	O75674;O60784
0.49707829695	Q8IUH4;Q9NYG2
0.497076528146	O43542;P27707
0.497074603062	P10070;Q9UMX1
0.497071519644	O00400;Q8WVP7
0.497060086374	Q96K37;Q9HBR0
0.497056169586	Q09328;Q86X52
0.497046731144	Q96DA0;P04745
0.497046118336	Q7Z7E8;P49427;Q712K3
0.497043512641	Q9NY27;Q5MIZ7;P60510;Q6IN85
0.497039858074	P62750;Q969Q0
0.497026210386	P20336;Q96E17
0.497017116286	Q9ULH7;Q5JPI3
0.497008630821	Q9BVM4;P59998
0.497001011189	Q9P275;Q96GM8;Q9Y4C8
0.496991019453	P22059;Q96JA3
0.496990306807	Q9ULD5;Q63HK3
0.496989853336	Q9Y2Y9;Q96SL8
0.496972660823	Q9NYW8;Q02086
0.49696661588	Q8IV63;Q9Y2W2
0.496964575264	Q96AJ9;Q9UEU0
0.496962901256	Q9Y2D1;P53567
0.496955617151	Q6UXL0;Q8NC54
0.496955319221	Q6PML9;P49069
0.496954113839	O00170;P45984
0.496949669959	P30613;O95747
0.496949041153	Q9H4H8;Q8WWK9
0.496935955087	Q5VW36;Q8N4W6
0.49693232324	Q7Z2K6;Q8TEQ8
0.496928145018	Q96PU5;Q9HCE7
0.496925792999	Q8IWB1;B0FP48
0.496917786114	Q96N19;Q8NHS3
0.496912102221	A2RTX5;Q15208
0.496909842009	Q9BQ90;Q8TER5
0.496904024277	P01024;Q5VTM1
0.496903705282	P50552;Q9UNA1;Q8N8S7
0.496896201904	Q13510;P47929
0.496880460864	Q96AY4;Q96GE4;O95835
0.496874022782	Q96KP4;P26374
0.496870817906	A1X283;Q5TCZ1
0.496867268447	Q16363;Q16787
0.49686378777	P31327;Q9Y2S7
0.496844471193	Q8N6H7;Q9BUL8
0.496831371055	Q15528;Q8TDN4
0.496828354152	Q6N075;Q96A54
0.496816987797	P28290;Q9UQC2;O94921;Q9UK80
0.49681588039	P50452;P35237
0.496813806339	Q9BYW2;Q13535
0.496757457927	Q9BVG9;Q96N66
0.49675701449	Q7L8W6;Q9NVN8
0.496744722367	Q93052;Q13642
0.496727967483	O75506;O75496;Q14738
0.496727058865	Q9UQ49;Q99519
0.496719452963	P09110;Q2T9J0
0.496713497436	O60337;Q5H8A4
0.496713205778	Q96B77;O60427
0.496711797283	Q8TEY7;Q9Y2K6
0.496704121608	Q14571;Q14573
0.496701036641	P20020;P23634
0.496681643578	Q9NXH9;Q9UID6
0.496674792953	Q15678;Q7Z5J4
0.496665825053	P58317;Q9UEG4;Q9H5H4;P49711;P57071;Q96PQ6;Q96JP5;Q96ME7;Q6NSZ9
0.496663990876	Q9BSR8;Q9GZM5
0.496659467777	Q86W74;Q6UWD8
0.496654671623	O75132;P27540
0.496652075531	Q6ZN30;Q96SL8
0.496649128202	O00762;Q96QU8
0.49664324133	P49674;Q9NPI1
0.496632156358	Q8NBT0;Q8TC44
0.496626463705	Q9P0U3;Q9BX63
0.496617984406	O43819;Q9UG56
0.496608971888	Q9H0X9;Q9BZF1
0.4966058032	P0CJ78;Q92610
0.49660233783	Q8NB50;Q96ME7
0.496600319907	Q99640;P22059
0.496599507157	Q9H0L4;O14981
0.496587624404	Q9H5F2;O43593
0.496583765012	O75935;Q5SW79
0.496581749677	Q8NAV1;P55081
0.496570808929	Q969E2;O15127
0.496562681234	Q9NQX1;Q96ME7
0.496555581508	O15226;Q13242
0.496545815012	Q96DC9;Q9BQ50
0.496541462516	O75915;Q9H902
0.496534682936	Q16850;Q3KR37
0.496532083057	Q14651;P13797
0.496530278134	Q8IYS2;Q96NU0
0.496529257302	Q92508;Q2TAA5
0.496524863318	O60573;A6NMX2
0.496522581874	Q92888;O15085
0.49651406348	P51452;Q9UBC1
0.496510914191	O75596;P09228;P01036;Q96DA0
0.496498149162	P08842;Q2TAA5
0.496485938394	Q01469;P43490
0.496468778708	Q9Y3I1;Q06124
0.49646264838	Q99961;Q99963
0.496451330211	O60779;P47871
0.496449688568	Q6QAJ8;Q9NUH8
0.496442911137	Q15131;Q8N1B3
0.496440439285	Q9HBE1;O43167
0.49643834504	P50336;O43920
0.496430808214	Q8IXQ5;O43791;O14682
0.496430376095	Q96KQ4;Q13625
0.496418628642	P32314;P22670
0.496416213778	P49902;O43776
0.496413435005	Q9H871;Q7L5Y9
0.496406239537	P63027;Q15836
0.496402494984	Q9BQ15;Q9NRY2
0.496397454482	Q6ZMS4;O95409
0.496397346545	P50443;Q08357
0.496397166274	Q14507;Q9HAT2
0.496396460825	O00463;Q13114
0.496390999055	Q8TF68;O43167;Q9H116
0.496389045022	Q8NHV4;Q9P2S5
0.496388723989	P54760;Q08345
0.496387605019	Q9Y5N6;Q13416
0.496381971024	P55209;Q99733;Q96NT1
0.496358326583	O15265;Q9NS73
0.49635247129	Q9BWC9;P43363
0.496346733547	Q9ULC4;Q9Y2G0
0.49633769543	Q92604;Q9NRZ7
0.496335179392	Q12765;Q9BTE6
0.496334123501	P31947;P47929
0.496321607645	Q14534;O43174
0.496320434675	Q14151;Q9HAN9
0.496318011	Q5U5X0;O14561
0.496301354033	P26045;Q96NE9
0.496300746685	Q5JTW2;Q8NBT0
0.496300139584	A6ND36;Q9NYL2
0.496297757248	Q53HV7;Q9NZ81
0.49629731585	Q8N4V1;Q9P0I2
0.496281603972	A0AV96;Q8TD10;Q96BR9
0.496271902768	Q99808;Q9UGH3;P04920
0.496261840753	Q9H6Y2;P49427
0.496258247147	Q8TB22;Q8WUY1
0.49624652835	Q8N5Y2;Q68DK7
0.496245753644	Q9P227;Q8WUY9
0.496239988406	A6NFI3;Q96ME7
0.496236614081	Q6W2J9;Q2TAL8
0.496234897767	Q9UJM3;Q9NYL2;O94921
0.496233158056	P11362;Q9HCP0
0.49623076463	Q9H0W8;Q9H0C1
0.496221214449	P49753;Q9Y2Q3
0.496220424957	Q5JVL4;Q96CS2
0.496207751359	Q8NCD3;Q9H3R5
0.496206539213	Q96D09;Q96BW1
0.496203335611	A6NFY7;O14561
0.496193413392	Q5BKT4;Q96K19
0.496192750718	Q9UBX0;P31273
0.496182981959	Q99759;Q9Y3S1;Q9UQC2;Q9NXD2;Q9Y2K2;Q7Z6B7
